layer,lang_a,lang_b,point_estimate,ci_low,ci_high,ci_level,boot_std
2,telugu,malayalam,0.0677196434063853,0.06574582850503827,0.07032315863128728,0.95,0.0011309463474838243
2,telugu,kannada,0.04744951537822096,0.045919989469121576,0.049798730409440266,0.95,0.0010087796469268834
2,malayalam,kannada,0.07847218805249474,0.07686831789557276,0.08077061933594389,0.95,0.0010399491075508476
3,english,hindi,0.10889837981710804,0.10540242205736179,0.11312082338252664,0.95,0.0020648518136650164
3,english,marathi,0.14319821841919333,0.13925069523093075,0.1488108490653053,0.95,0.002393463696824145
3,english,bengali,0.12834751255809698,0.12471018791460285,0.13387502091655148,0.95,0.002358537316758192
3,english,gujarati,0.14099295796372194,0.13664394311095504,0.14627594896386586,0.95,0.002412860707151155
3,english,punjabi,0.15952494336310144,0.15542850290330515,0.16405019265251056,0.95,0.0022844148292090554
3,english,urdu,0.16141936790647748,0.15665409309430403,0.16655191190540292,0.95,0.00238446083644795
3,english,tamil,0.11938865906789546,0.11553528152936277,0.12339208322097532,0.95,0.0020953262278193335
3,english,telugu,0.11645940241197972,0.1129196533628116,0.12054915498382344,0.95,0.0020342420861247565
3,english,malayalam,0.1232527111441955,0.11943693773801982,0.12854974480741885,0.95,0.0023827652594289937
3,english,kannada,0.1064745432672393,0.10254771710873924,0.11075409540410426,0.95,0.002268024908161017
3,hindi,marathi,0.012535636883721172,0.011025995226893497,0.014318936908910266,0.95,0.0008887877504774227
3,hindi,bengali,0.041096374387474176,0.03972105955326517,0.04303987191480892,0.95,0.0008619362961333966
3,hindi,gujarati,0.0541902007457561,0.052404671402627,0.056378205870377666,0.95,0.0010367033723623178
3,hindi,punjabi,0.09272109847006582,0.09071972669577778,0.09520434425967128,0.95,0.0011105421988744783
3,hindi,urdu,0.0464362357609487,0.045078785179145056,0.04812086598182332,0.95,0.000817980225492326
3,hindi,tamil,0.049631144225966796,0.04854524704105975,0.051267512362934545,0.95,0.0007658770743404423
3,hindi,telugu,0.044685969825777216,0.04317288070825885,0.046336723645731416,0.95,0.0008765877752798872
3,hindi,malayalam,0.06075394053171334,0.05853536669169325,0.06335568406259275,0.95,0.0013033814068946071
3,hindi,kannada,0.05198739942061857,0.0502038752048912,0.05435408700220882,0.95,0.0009629081252291666
3,marathi,bengali,0.04223443158667397,0.040863117580809606,0.04417889918659551,0.95,0.0008570999185912551
3,marathi,gujarati,0.045191581006150415,0.04353370578813878,0.04743737580631328,0.95,0.0009786291317959827
3,marathi,punjabi,0.09258265781686587,0.09079936988775282,0.0949040052754298,0.95,0.0010991056334226535
3,marathi,urdu,0.05709537518876201,0.05524118746197199,0.059423328119116756,0.95,0.0010728756175669577
3,marathi,tamil,0.05465234898001511,0.052880360490984865,0.05689781874677616,0.95,0.0009652115682436606
3,marathi,telugu,0.04407388900849882,0.04255768510509807,0.046013578645852864,0.95,0.000894433649167932
3,marathi,malayalam,0.060209861655565015,0.057653861306007415,0.06311589987674796,0.95,0.001490004762580475
3,marathi,kannada,0.06033890340259938,0.058401514133467024,0.06252579148023996,0.95,0.0010712385832918412
3,bengali,gujarati,0.04165654372261265,0.040462074154668896,0.043305537585080704,0.95,0.0007443966261617859
3,bengali,punjabi,0.06812079065136165,0.06669520274963522,0.07041208756208385,0.95,0.000911069655254476
3,bengali,urdu,0.05946626605696446,0.05757292015898719,0.06184170580219471,0.95,0.0011381716689665812
3,bengali,tamil,0.0517886724641078,0.05060099277798011,0.05339060201422346,0.95,0.0007339584302446898
3,bengali,telugu,0.03970564628481949,0.03840700341317379,0.04117078040230987,0.95,0.0007314608736443575
3,bengali,malayalam,0.036020126299695754,0.034547617260761346,0.037892439875153165,0.95,0.000936958878548943
3,bengali,kannada,0.03903988860080989,0.03793836815471237,0.040745622616102865,0.95,0.0007820695142977374
3,gujarati,punjabi,0.052474467227861046,0.05097681914866751,0.05441463171226795,0.95,0.0008317625707709826
3,gujarati,urdu,0.08662991147818279,0.08474613221948349,0.08911131048188627,0.95,0.0012017927485718151
3,gujarati,tamil,0.050365389946609614,0.048683839429160713,0.05260625649946216,0.95,0.0010009463059799928
3,gujarati,telugu,0.02688814399228672,0.025888086764428515,0.028333960368542594,0.95,0.0006430627686321119
3,gujarati,malayalam,0.03517673685999813,0.03333714726101579,0.03746019152597077,0.95,0.0010006458262534891
3,gujarati,kannada,0.03727581133881502,0.03616218476368809,0.03907281683439221,0.95,0.0007963280430337645
3,punjabi,urdu,0.1290280035506966,0.12659857831508944,0.13195874477300965,0.95,0.0013873977523179981
3,punjabi,tamil,0.07432237908182386,0.07256413169658484,0.07622899062878573,0.95,0.000958617382449776
3,punjabi,telugu,0.06590234600407734,0.0646387803024795,0.06764747291953208,0.95,0.0008461151660121159
3,punjabi,malayalam,0.052306242233559515,0.05055341549333705,0.05455536489403188,0.95,0.0010579051149710757
3,punjabi,kannada,0.07922606437827613,0.0770961349249067,0.08154222326757998,0.95,0.00112206134247298
3,urdu,tamil,0.0943419237934269,0.09215934676776356,0.09661837813968516,0.95,0.0011552028607570734
3,urdu,telugu,0.08295809244764997,0.08066860278724128,0.0854984075799484,0.95,0.0012488870192421942
3,urdu,malayalam,0.09322365974802141,0.09028340331814232,0.09680423640436417,0.95,0.0016088390320554687
3,urdu,kannada,0.07788463191028147,0.07589252058865711,0.0803893873378965,0.95,0.0012050583897638971
3,tamil,telugu,0.027762709366005462,0.026707312838056732,0.029202411308551803,0.95,0.0006333702789108422
3,tamil,malayalam,0.030940386978749217,0.029972131951125053,0.032261359209256234,0.95,0.0005986448752056409
3,tamil,kannada,0.03732680743080286,0.03601478054331628,0.038872813614697625,0.95,0.000758524824986944
3,telugu,malayalam,0.02974173362015315,0.02819966271000627,0.0319209429153533,0.95,0.0009613859062045153
3,telugu,kannada,0.028155156051740047,0.027042659458298576,0.029952385005481186,0.95,0.0007460138462845098
3,malayalam,kannada,0.025912465740500185,0.024634760178967596,0.027517154423692024,0.95,0.0007350209574918687
4,english,hindi,0.1110337938905025,0.10685550689207492,0.11570550690331885,0.95,0.0023352636562083123
4,english,marathi,0.14666112204303344,0.1418778892448059,0.15194964620896365,0.95,0.0029146280130938986
4,english,bengali,0.11527243865737156,0.1112981240193995,0.11953008696473648,0.95,0.0022729812737022634
4,english,gujarati,0.1051295023134099,0.10043926809800138,0.11086247840300041,0.95,0.0026901423630550244
4,english,punjabi,0.11725036428706223,0.11366250336946729,0.12143220813109018,0.95,0.0019452620403978109
4,english,urdu,0.17272414749681847,0.16719304338340035,0.17794858556078472,0.95,0.002992345984845706
4,english,tamil,0.11742676608599664,0.11310271831106467,0.12206771957464146,0.95,0.002323459881599632
4,english,telugu,0.09573754397998029,0.09298233072854488,0.09979237623466976,0.95,0.0018701054772205423
4,english,malayalam,0.10535909928731359,0.1019859651595431,0.11003336723468031,0.95,0.0019862620150588725
4,english,kannada,0.10351546311150209,0.09966021636860668,0.10845567717709682,0.95,0.002201774223117198
4,hindi,marathi,0.013593867507140272,0.011968581842116403,0.01579749511788266,0.95,0.0010703770918878708
4,hindi,bengali,0.027257042846986185,0.025908478745346002,0.028900558784842257,0.95,0.0007820487435434339
4,hindi,gujarati,0.03065404637391141,0.02935339683743886,0.03257681251431872,0.95,0.0009171376452133574
4,hindi,punjabi,0.0646077126753912,0.06284283143813404,0.06701438959222955,0.95,0.001026259692050964
4,hindi,urdu,0.025989088771769656,0.024866384916378128,0.02763894191338673,0.95,0.0007361280352926632
4,hindi,tamil,0.045836700545036455,0.04429111567928042,0.047877105188931554,0.95,0.0009126571103389994
4,hindi,telugu,0.04495079908816657,0.04315651157981904,0.04679297855250946,0.95,0.0009018452749104795
4,hindi,malayalam,0.06363708173168273,0.061263211671045356,0.066577214252622,0.95,0.0013611964030734753
4,hindi,kannada,0.052199220333125594,0.05070474243629437,0.05425896851645635,0.95,0.0009152676353440816
4,marathi,bengali,0.02669651569970992,0.025287589277620787,0.028697064069255384,0.95,0.0008989564790496512
4,marathi,gujarati,0.0327778542828352,0.031410207814974445,0.034776000443080525,0.95,0.0008837619703838033
4,marathi,punjabi,0.06958812933309866,0.0675398591134492,0.07215753889095407,0.95,0.0012758842460197754
4,marathi,urdu,0.028764192453608686,0.027423004431059484,0.03071069863191501,0.95,0.0008048023472804747
4,marathi,tamil,0.045558037173688976,0.04368087496288583,0.04787480510925337,0.95,0.0010720064887600111
4,marathi,telugu,0.04927879943794651,0.04737445117397509,0.05148144115893663,0.95,0.001116667033099131
4,marathi,malayalam,0.06688810042860428,0.06409574050210516,0.07094765242584525,0.95,0.0017012275792290003
4,marathi,kannada,0.05591234496579236,0.05415217961009295,0.05855508204164058,0.95,0.0011458883746065835
4,bengali,gujarati,0.014619103138480773,0.013979551392839388,0.015941248446397566,0.95,0.0004886163455591883
4,bengali,punjabi,0.04192736369751364,0.04047261973310216,0.04409134394144158,0.95,0.000959285004624809
4,bengali,urdu,0.05560821516666145,0.05369733312007825,0.05835803683377224,0.95,0.0012615494193419481
4,bengali,tamil,0.01806373018269867,0.017232590828485304,0.019460908272831142,0.95,0.0005332663384887665
4,bengali,telugu,0.020415162507800316,0.019302677412131573,0.021870868252566893,0.95,0.0006574612253437894
4,bengali,malayalam,0.031954918779012166,0.03042582391219834,0.03387546082990361,0.95,0.0009553447816264257
4,bengali,kannada,0.024383520957773172,0.023497268471862502,0.025783648182690466,0.95,0.0006072102529391816
4,gujarati,punjabi,0.03398483410639829,0.032316525207841944,0.03623061874980849,0.95,0.0010314007314916817
4,gujarati,urdu,0.06900663754387783,0.0669069878146237,0.07124857169429946,0.95,0.0011519071718413673
4,gujarati,tamil,0.02701886098583026,0.026188338717916714,0.028460004317242514,0.95,0.0006413576817439694
4,gujarati,telugu,0.01942211374394854,0.018463793017600174,0.02064417984009302,0.95,0.0005927221333460982
4,gujarati,malayalam,0.024721188249542624,0.023236490630779854,0.026636912009013077,0.95,0.0009192705108189962
4,gujarati,kannada,0.02133118930643116,0.02035101818596809,0.022737972482997262,0.95,0.0006528802469999233
4,punjabi,urdu,0.10396762520401479,0.10180077824580705,0.10743544821218562,0.95,0.0014275510874281279
4,punjabi,tamil,0.048877180280978094,0.04761748958687599,0.05104136962926399,0.95,0.0009587332665287682
4,punjabi,telugu,0.03676563488079764,0.035253571862773336,0.03869124147328226,0.95,0.0009501288065411146
4,punjabi,malayalam,0.036390352821010524,0.03486084370206715,0.03837087135298988,0.95,0.0009097713637410353
4,punjabi,kannada,0.03769279039393298,0.03613170851912643,0.039909663662059155,0.95,0.0009826563072915396
4,urdu,tamil,0.08314938749470688,0.08125591908202937,0.0863312021094348,0.95,0.0013245290071220454
4,urdu,telugu,0.08384146167243398,0.08132529842810043,0.08727228809500079,0.95,0.0014992319452622593
4,urdu,malayalam,0.10471969622339024,0.10132342570763951,0.10825560077719565,0.95,0.001874509950175078
4,urdu,kannada,0.08931369751358086,0.08690989521238322,0.09214649201744488,0.95,0.0013661998157504381
4,tamil,telugu,0.023780510927460394,0.02283712829418446,0.02521918097583941,0.95,0.0006076119052363136
4,tamil,malayalam,0.02268276456605047,0.02173303658841873,0.02401992486035804,0.95,0.0006393215222317251
4,tamil,kannada,0.025871538733789678,0.024940792184331186,0.02757580429426204,0.95,0.00067091302911941
4,telugu,malayalam,0.018545255468183156,0.017783218490053744,0.020028698401937384,0.95,0.0005823099044834092
4,telugu,kannada,0.012744163666334601,0.011889853185472784,0.014123698582792072,0.95,0.0005597814184041431
4,malayalam,kannada,0.022056530809317045,0.021001815940894415,0.023807694872763272,0.95,0.000702144199357911
5,english,hindi,0.08746771162470673,0.08395519610161473,0.09314803005511073,0.95,0.0021314967600608928
5,english,marathi,0.14212412619434175,0.13768835518168143,0.14748327957681506,0.95,0.0027998792430673374
5,english,bengali,0.11889778612316615,0.11536136941229423,0.12393020158974105,0.95,0.002090182510365665
5,english,gujarati,0.09884899421079228,0.09536906648066605,0.10292492784016538,0.95,0.0019738873947446715
