layer,lang_a,lang_b,point_estimate,ci_low,ci_high,ci_level,boot_std
3,punjabi,tamil,0.07379924161166296,0.07132478041113378,0.07711482474822301,0.95,0.0013152610330140408
3,punjabi,telugu,0.06806551082507785,0.06621965105250573,0.07087903579234021,0.95,0.001240383712593467
3,punjabi,malayalam,0.04918831039459514,0.04736996435659961,0.05190838929691416,0.95,0.0012261665460658719
3,punjabi,kannada,0.06629494197629714,0.06336806604338086,0.06917877774093328,0.95,0.0014627655364902437
3,urdu,tamil,0.07439874664624534,0.07181553090399774,0.07762830737750419,0.95,0.0015280900970380915
3,urdu,telugu,0.11005838868652401,0.1069658853232471,0.11410766346231244,0.95,0.001968743291038705
3,urdu,malayalam,0.10069348411713788,0.0970972076967725,0.10411047596039254,0.95,0.0019107667547864527
3,urdu,kannada,0.1034187211568401,0.10027044311661593,0.10746857303893119,0.95,0.0019613487622689003
3,tamil,telugu,0.044300253731340736,0.043018802397609066,0.04690931826822381,0.95,0.0009635323178732927
3,tamil,malayalam,0.04893420775790243,0.04772925863893576,0.05147611695408732,0.95,0.0009352309021062983
3,tamil,kannada,0.061364973135657454,0.059105062956648434,0.06414631341776149,0.95,0.0012998131461809757
3,telugu,malayalam,0.06743061854008466,0.06551778324240923,0.07015492454609575,0.95,0.001171179232781013
3,telugu,kannada,0.07183402072216487,0.06998504156715878,0.07454133306800997,0.95,0.0011426403765875824
3,malayalam,kannada,0.06518273311749045,0.06281093926681208,0.06791416756237345,0.95,0.0013291190810254551
4,english,hindi,0.08662241821694167,0.08361623055657831,0.09097140321564172,0.95,0.001811186637693885
4,english,marathi,0.12810455055993208,0.1247671312807353,0.13234978066706732,0.95,0.0020541316164215924
4,english,bengali,0.09726989476667643,0.09371730329824449,0.10187633424975139,0.95,0.0020603244722228404
4,english,gujarati,0.124739915912191,0.1212991385700272,0.1287704089958016,0.95,0.0020113403892320237
4,english,punjabi,0.12699327928360482,0.122760167452451,0.1321065079519716,0.95,0.0024268628663424723
4,english,urdu,0.13509797739051815,0.13089624465908567,0.13985299895529957,0.95,0.0023710328238275282
