layer,lang_a,lang_b,point_estimate,ci_low,ci_high,ci_level,boot_std
7,hindi,tamil,0.07540068655674714,0.06984290630423182,0.08208370874106129,0.95,0.0028961021814958897
7,hindi,telugu,0.07018044853003373,0.06474420546499658,0.07593523724612551,0.95,0.0028075692095235576
7,hindi,malayalam,0.09223457124145061,0.08667748441094972,0.09850500518080674,0.95,0.002930249809467615
7,hindi,kannada,0.0738091381269991,0.06976885713913482,0.0786737120782086,0.95,0.0024822153352449363
7,marathi,bengali,0.007996837591645139,0.007319393178698558,0.009941875946874974,0.95,0.0006724450466052559
7,marathi,gujarati,0.013830952352466076,0.012642454716956209,0.01590583601184982,0.95,0.0008509996453508344
7,marathi,punjabi,0.013967347825384268,0.013077970267476365,0.016057026582233055,0.95,0.0008127573437954226
7,marathi,urdu,0.014529347866992538,0.01236096410502823,0.017858798837976978,0.95,0.0014798091710076769
7,marathi,tamil,0.035270089843009354,0.03310935021650389,0.038385055546479196,0.95,0.0013497964793632016
7,marathi,telugu,0.03392807397965911,0.031798214729249305,0.037527581800220824,0.95,0.0015458857895052243
7,marathi,malayalam,0.05021182682018999,0.04797406999785221,0.05341862999972628,0.95,0.0014677235423668333
7,marathi,kannada,0.03697239130927159,0.034689074726058935,0.03966185838349363,0.95,0.0012717175698351033
7,bengali,gujarati,0.008145069259484569,0.007291437560652318,0.010039821519305702,0.95,0.0007145424957733473
7,bengali,punjabi,0.01025631759504986,0.009167110592904202,0.012795457259888189,0.95,0.0009433896313440522
7,bengali,urdu,0.021986046151631848,0.01969793921510237,0.025621792754918923,0.95,0.0015881494247986534
7,bengali,tamil,0.02403907761991408,0.022650448281126615,0.026690381145987208,0.95,0.0010564964539633904
7,bengali,telugu,0.021173898621156567,0.019523167872323506,0.02368229683192015,0.95,0.001190699835552779
7,bengali,malayalam,0.03471155140531008,0.03268007681356577,0.03769483473863558,0.95,0.0013119085235356715
7,bengali,kannada,0.024069667516986512,0.022174001687822617,0.026987963944423838,0.95,0.0011375989551460674
7,gujarati,punjabi,0.005657413782662398,0.004704008175000611,0.00853171624641867,0.95,0.0009448748292489275
7,gujarati,urdu,0.018146749264253147,0.016010584651547814,0.021504575875583805,0.95,0.0014295276034625374
7,gujarati,tamil,0.029772511246617547,0.02785620399911735,0.032177221225974696,0.95,0.0012074456567261744
7,gujarati,telugu,0.020465621215788304,0.018823304763454344,0.023136665421968756,0.95,0.0011086749178916618
7,gujarati,malayalam,0.034578437925871626,0.032463964701374595,0.037190058745983974,0.95,0.0012609917436588334
7,gujarati,kannada,0.01969939210780509,0.01833616091341997,0.021923362274025426,0.95,0.0009448263383214099
7,punjabi,urdu,0.017364506659563197,0.016186597641040256,0.02038244558271463,0.95,0.0011237739651656197
7,punjabi,tamil,0.03142147535322118,0.028822267073216994,0.03575285508315693,0.95,0.001795681589674923
7,punjabi,telugu,0.025807512954633387,0.023299371885017777,0.02904953390338366,0.95,0.0015076240590039995
7,punjabi,malayalam,0.0383026617465364,0.03541123485447764,0.04285178554471067,0.95,0.0018363495508897235
7,punjabi,kannada,0.022216000996413847,0.020672541751868875,0.025684600103687557,0.95,0.0012607033614121029
7,urdu,tamil,0.05782324512883526,0.05417113439234677,0.06266235021181744,0.95,0.002301687998011348
7,urdu,telugu,0.05107963083749761,0.04747337355634534,0.05613919320947793,0.95,0.002091482647449496
7,urdu,malayalam,0.06895925337648094,0.06490041933137256,0.07288278637768635,0.95,0.0020906799234191482
7,urdu,kannada,0.05413348367144718,0.05111947234536874,0.058246877231505775,0.95,0.0018718684100993616
7,tamil,telugu,0.007382944365041343,0.006779683636547207,0.009095176291177206,0.95,0.0005782180048425946
7,tamil,malayalam,0.01034635954160665,0.00989949590607514,0.012094026974124296,0.95,0.0005797381776707867
